agent,step,x,y,score
15,28,710.8178100585938,1153.13525390625,1.107919454574585
15,29,710.8216552734375,1153.2742919921875,1.107919454574585
16,0,710.7933349609375,1153.140625,1.0110336542129517
16,1,710.7972412109375,1153.1910400390625,1.0110336542129517
16,2,710.837646484375,1153.1148681640625,1.0110336542129517
16,3,710.82421875,1153.0977783203125,1.0110336542129517
16,4,710.8377685546875,1153.12744140625,1.0110336542129517
16,5,710.80712890625,1153.143310546875,1.0110336542129517
16,6,710.77490234375,1153.115478515625,1.0110336542129517
16,7,710.7183837890625,1153.0869140625,1.0110336542129517
16,8,710.8256225585938,1153.1510009765625,1.0110336542129517
16,9,710.7555541992188,1153.160888671875,1.0110336542129517
16,10,710.8165893554688,1153.136474609375,1.0110336542129517
16,11,710.8672485351562,1153.1383056640625,1.0110336542129517
16,12,710.829833984375,1153.0950927734375,1.0110336542129517
16,13,710.8137817382812,1153.136474609375,1.0110336542129517
16,14,710.7437133789062,1153.14111328125,1.0110336542129517
16,15,710.813720703125,1153.0865478515625,1.0110336542129517
16,16,710.86376953125,1153.173583984375,1.0110336542129517
16,17,710.8264770507812,1153.1021728515625,1.0110336542129517
16,18,710.8029174804688,1153.0970458984375,1.0110336542129517
16,19,710.7702026367188,1153.11767578125,1.0110336542129517
16,20,710.7516479492188,1153.1612548828125,1.0110336542129517
16,21,710.76171875,1153.14404296875,1.0110336542129517
16,22,710.7731323242188,1153.1575927734375,1.0110336542129517
16,23,710.8507690429688,1153.1348876953125,1.0110336542129517
16,24,710.818603515625,1153.10986328125,1.0110336542129517
16,25,710.85986328125,1153.102294921875,1.0110336542129517
16,26,710.8198852539062,1153.064697265625,1.0110336542129517
16,27,710.7765502929688,1153.0787353515625,1.0110336542129517
16,28,710.7802734375,1153.191162109375,1.0110336542129517
16,29,710.7784423828125,1153.173095703125,1.0110336542129517
17,0,708.2100830078125,1154.0291748046875,1.1315752267837524
17,1,709.2103271484375,1153.7337646484375,1.1315752267837524
17,2,709.3587036132812,1153.6259765625,1.1315752267837524
17,3,709.4795532226562,1153.599365234375,1.1315752267837524
17,4,709.6887817382812,1153.4197998046875,1.1315752267837524
17,5,709.7086791992188,1153.49365234375,1.1315752267837524
17,6,709.76416015625,1153.3175048828125,1.1315752267837524
17,7,709.8096923828125,1153.3006591796875,1.1315752267837524
17,8,709.9705810546875,1153.408447265625,1.1315752267837524
17,9,709.9926147460938,1153.322021484375,1.1315752267837524
17,10,710.018798828125,1153.31005859375,1.1315752267837524
17,11,710.1848754882812,1153.2296142578125,1.1315752267837524
17,12,710.1572265625,1153.216552734375,1.1315752267837524
17,13,710.2713012695312,1153.2470703125,1.1315752267837524
17,14,710.233642578125,1153.185791015625,1.1315752267837524
17,15,710.3215942382812,1153.2073974609375,1.1315752267837524
17,16,710.3399658203125,1153.1162109375,1.1315752267837524
17,17,710.3599853515625,1153.1512451171875,1.1315752267837524
17,18,710.2743530273438,1153.219482421875,1.1315752267837524
17,19,710.322021484375,1153.093994140625,1.1315752267837524
17,20,710.291015625,1153.1866455078125,1.1315752267837524
17,21,710.291748046875,1153.0601806640625,1.1315752267837524
17,22,710.3750610351562,1153.022216796875,1.1315752267837524
17,23,710.3390502929688,1153.08056640625,1.1315752267837524
17,24,710.3403930664062,1153.0936279296875,1.1315752267837524
17,25,710.3636474609375,1153.041748046875,1.1315752267837524
17,26,710.3554077148438,1152.989013671875,1.1315752267837524
17,27,710.294189453125,1153.0367431640625,1.1315752267837524
17,28,710.2936401367188,1152.9998779296875,1.1315752267837524
17,29,709.8890991210938,1153.067626953125,1.1315752267837524
18,0,706.40771484375,1146.95947265625,1.4418673515319824
18,1,706.713623046875,1147.172607421875,1.4418673515319824
18,2,706.9825439453125,1147.366455078125,1.4418673515319824
18,3,707.2273559570312,1147.546875,1.4418673515319824
18,4,707.4425659179688,1147.6837158203125,1.4418673515319824
18,5,707.6415405273438,1147.804443359375,1.4418673515319824
18,6,707.809814453125,1147.885986328125,1.4418673515319824
18,7,707.947998046875,1147.9451904296875,1.4418673515319824
18,8,708.0646362304688,1147.9654541015625,1.4418673515319824
18,9,708.1543579101562,1147.9661865234375,1.4418673515319824
18,10,708.2234497070312,1147.92333984375,1.4418673515319824
18,11,708.2675170898438,1147.8607177734375,1.4418673515319824
18,12,708.2850952148438,1147.7552490234375,1.4418673515319824
18,13,708.2702026367188,1147.5986328125,1.4418673515319824
18,14,708.2435913085938,1147.430908203125,1.4418673515319824
18,15,708.1879272460938,1147.2113037109375,1.4418673515319824
18,16,708.1055297851562,1146.9521484375,1.4418673515319824
18,17,708.0115356445312,1146.665771484375,1.4418673515319824
18,18,707.8955078125,1146.34033203125,1.4418673515319824
18,19,707.745849609375,1145.968505859375,1.4418673515319824
18,20,707.5729370117188,1145.54345703125,1.4418673515319824
18,21,707.3785400390625,1145.0936279296875,1.4418673515319824
18,22,707.166748046875,1144.598388671875,1.4418673515319824
18,23,706.93701171875,1144.06689453125,1.4418673515319824
18,24,706.674560546875,1143.4739990234375,1.4418673515319824
18,25,706.3961791992188,1142.849365234375,1.4418673515319824
18,26,706.10302734375,1142.1717529296875,1.4418673515319824
18,27,705.7747802734375,1141.4600830078125,1.4418673515319824
18,28,705.4314575195312,1140.687744140625,1.4418673515319824
18,29,705.0297241210938,1139.7965087890625,1.4418673515319824
19,0,710.6900634765625,1152.9754638671875,1.1264665126800537
19,1,710.7725830078125,1153.0999755859375,1.1264665126800537
19,2,710.8081665039062,1153.0802001953125,1.1264665126800537
19,3,710.844970703125,1153.0606689453125,1.1264665126800537
19,4,710.8014526367188,1153.1214599609375,1.1264665126800537
19,5,710.8444213867188,1153.1068115234375,1.1264665126800537
19,6,710.8198852539062,1153.153564453125,1.1264665126800537
19,7,710.7640991210938,1153.117919921875,1.1264665126800537
19,8,710.808349609375,1153.0667724609375,1.1264665126800537
19,9,710.8078002929688,1153.099853515625,1.1264665126800537
19,10,710.8067626953125,1153.069580078125,1.1264665126800537
19,11,710.8489379882812,1153.130615234375,1.1264665126800537
19,12,710.7994384765625,1153.0972900390625,1.1264665126800537
19,13,710.80908203125,1153.160400390625,1.1264665126800537
19,14,710.7817993164062,1153.1085205078125,1.1264665126800537
19,15,710.7886352539062,1153.078857421875,1.1264665126800537
19,16,710.7922973632812,1153.1461181640625,1.1264665126800537
19,17,710.78955078125,1153.0970458984375,1.1264665126800537
19,18,710.8267211914062,1153.0904541015625,1.1264665126800537
19,19,710.7876586914062,1153.11572265625,1.1264665126800537
19,20,710.7816162109375,1153.1396484375,1.1264665126800537
19,21,710.8051147460938,1153.1033935546875,1.1264665126800537
19,22,710.7647705078125,1153.084228515625,1.1264665126800537
19,23,710.8324584960938,1153.1485595703125,1.1264665126800537
19,24,710.8125610351562,1153.1024169921875,1.1264665126800537
19,25,710.8174438476562,1153.0748291015625,1.1264665126800537
19,26,710.807861328125,1153.0457763671875,1.1264665126800537
19,27,710.757568359375,1153.1334228515625,1.1264665126800537
19,28,710.8119506835938,1153.13916015625,1.1264665126800537
19,29,710.7965698242188,1153.2578125,1.1264665126800537
20,0,710.7947998046875,1152.976806640625,1.141463279724121
20,1,710.8068237304688,1153.11376953125,1.141463279724121
20,2,710.8475952148438,1153.1173095703125,1.141463279724121
20,3,710.8715209960938,1153.07568359375,1.141463279724121
20,4,710.812255859375,1153.1226806640625,1.141463279724121
20,5,710.8365478515625,1153.1082763671875,1.141463279724121
20,6,710.8399658203125,1153.155517578125,1.141463279724121
20,7,710.783935546875,1153.110107421875,1.141463279724121
20,8,710.8338012695312,1153.0887451171875,1.141463279724121
20,9,710.8161010742188,1153.0947265625,1.141463279724121
20,10,710.8290405273438,1153.0723876953125,1.141463279724121
20,11,710.8723754882812,1153.1298828125,1.141463279724121
20,12,710.82177734375,1153.0828857421875,1.141463279724121
20,13,710.800048828125,1153.176025390625,1.141463279724121
20,14,710.805908203125,1153.1212158203125,1.141463279724121
20,15,710.8147583007812,1153.078125,1.141463279724121
20,16,710.8136596679688,1153.1572265625,1.141463279724121
20,17,710.7999877929688,1153.1212158203125,1.141463279724121
20,18,710.855224609375,1153.1207275390625,1.141463279724121
20,19,710.7706909179688,1153.0850830078125,1.141463279724121
20,20,710.7653198242188,1153.1534423828125,1.141463279724121
20,21,710.81591796875,1153.1212158203125,1.141463279724121
20,22,710.7827758789062,1153.09228515625,1.141463279724121
20,23,710.8453369140625,1153.1448974609375,1.141463279724121
20,24,710.8189086914062,1153.126953125,1.141463279724121
20,25,710.8167724609375,1153.076171875,1.141463279724121
20,26,710.811279296875,1153.076416015625,1.141463279724121
20,27,710.7786254882812,1153.1236572265625,1.141463279724121
20,28,710.8380126953125,1153.14501953125,1.141463279724121
20,29,710.8070068359375,1153.2392578125,1.141463279724121
21,0,699.9330444335938,1117.062744140625,1.1589422225952148
21,1,700.6201171875,1119.1680908203125,1.1589422225952148
21,2,701.2534790039062,1121.149658203125,1.1589422225952148
21,3,701.8347778320312,1123.0084228515625,1.1589422225952148
21,4,702.3656005859375,1124.745849609375,1.1589422225952148
21,5,702.8474731445312,1126.3626708984375,1.1589422225952148
21,6,703.2820434570312,1127.8602294921875,1.1589422225952148
21,7,703.6708984375,1129.239501953125,1.1589422225952148
21,8,704.015625,1130.5015869140625,1.1589422225952148
21,9,704.3177490234375,1131.647705078125,1.1589422225952148
21,10,704.578857421875,1132.6788330078125,1.1589422225952148
21,11,704.8005981445312,1133.5960693359375,1.1589422225952148
21,12,704.9844360351562,1134.4005126953125,1.1589422225952148
21,13,705.1321411132812,1135.09326171875,1.1589422225952148
21,14,705.2451171875,1135.6754150390625,1.1589422225952148
21,15,705.3250122070312,1136.148193359375,1.1589422225952148
21,16,705.3734130859375,1136.512451171875,1.1589422225952148
21,17,705.3919677734375,1136.76953125,1.1589422225952148
21,18,705.3821411132812,1136.9202880859375,1.1589422225952148
21,19,705.3455200195312,1136.966064453125,1.1589422225952148
21,20,705.2838134765625,1136.9078369140625,1.1589422225952148
21,21,705.198486328125,1136.7467041015625,1.1589422225952148
21,22,705.0911865234375,1136.483642578125,1.1589422225952148
21,23,704.9634399414062,1136.1199951171875,1.1589422225952148
21,24,704.81689453125,1135.6566162109375,1.1589422225952148
21,25,704.653076171875,1135.0948486328125,1.1589422225952148
21,26,704.4735717773438,1134.435546875,1.1589422225952148
21,27,704.280029296875,1133.679931640625,1.1589422225952148
21,28,704.0739135742188,1132.8291015625,1.1589422225952148
21,29,703.85693359375,1131.8841552734375,1.1589422225952148
22,0,699.315185546875,1110.0458984375,0.8694747090339661
22,1,700.0145874023438,1112.6231689453125,0.8694747090339661
22,2,700.6604614257812,1115.0592041015625,0.8694747090339661
22,3,701.2545776367188,1117.3551025390625,0.8694747090339661
22,4,701.7986450195312,1119.512451171875,0.8694747090339661
22,5,702.2944946289062,1121.53271484375,0.8694747090339661
22,6,702.7437744140625,1123.4171142578125,0.8694747090339661
22,7,703.1483154296875,1125.167236328125,0.8694747090339661
22,8,703.509765625,1126.784423828125,0.8694747090339661
22,9,703.8300170898438,1128.27001953125,0.8694747090339661
22,10,704.1107177734375,1129.6256103515625,0.8694747090339661
22,11,704.3536376953125,1130.8524169921875,0.8694747090339661
22,12,704.5604858398438,1131.9520263671875,0.8694747090339661
22,13,704.7330932617188,1132.9256591796875,0.8694747090339661
22,14,704.8731689453125,1133.77490234375,0.8694747090339661
22,15,704.982421875,1134.5010986328125,0.8694747090339661
22,16,705.0626220703125,1135.1055908203125,0.8694747090339661
22,17,705.1156005859375,1135.5899658203125,0.8694747090339661
22,18,705.1430053710938,1135.9554443359375,0.8694747090339661
22,19,705.1465454101562,1136.20361328125,0.8694747090339661
22,20,705.1281127929688,1136.335693359375,0.8694747090339661
22,21,705.08935546875,1136.353271484375,0.8694747090339661
22,22,705.0320434570312,1136.2576904296875,0.8694747090339661
22,23,704.9579467773438,1136.05029296875,0.8694747090339661
22,24,704.8687744140625,1135.7325439453125,0.8694747090339661
22,25,704.7662963867188,1135.305908203125,0.8694747090339661
22,26,704.6522827148438,1134.771728515625,0.8694747090339661
22,27,704.5284423828125,1134.13134765625,0.8694747090339661
22,28,704.396484375,1133.386474609375,0.8694747090339661
22,29,704.25830078125,1132.5380859375,0.8694747090339661
23,0,709.0974731445312,1159.0552978515625,1.0836488008499146
23,1,709.5176391601562,1158.05322265625,1.0836488008499146
23,2,709.5973510742188,1157.5345458984375,1.0836488008499146
23,3,709.75927734375,1157.242919921875,1.0836488008499146
23,4,709.84619140625,1156.7669677734375,1.0836488008499146
23,5,709.9163818359375,1156.402099609375,1.0836488008499146
23,6,710.0433959960938,1156.1402587890625,1.0836488008499146
23,7,710.0420532226562,1155.80859375,1.0836488008499146
23,8,710.1163940429688,1155.4052734375,1.0836488008499146
23,9,710.1792602539062,1155.2655029296875,1.0836488008499146
23,10,710.1417846679688,1154.9686279296875,1.0836488008499146
23,11,710.2777099609375,1154.809326171875,1.0836488008499146
23,12,710.2070922851562,1154.5777587890625,1.0836488008499146
23,13,710.1893310546875,1154.2279052734375,1.0836488008499146
23,14,710.196044921875,1154.1873779296875,1.0836488008499146
23,15,710.1654052734375,1153.811279296875,1.0836488008499146
23,16,710.1080932617188,1153.633056640625,1.0836488008499146
23,17,710.1279907226562,1153.4937744140625,1.0836488008499146
23,18,710.1846923828125,1153.3779296875,1.0836488008499146
23,19,710.0499267578125,1153.13916015625,1.0836488008499146
23,20,709.958984375,1152.8656005859375,1.0836488008499146
23,21,709.8939819335938,1152.6961669921875,1.0836488008499146
23,22,709.8098754882812,1152.543701171875,1.0836488008499146
23,23,709.7296752929688,1152.348388671875,1.0836488008499146
23,24,709.6134033203125,1152.1802978515625,1.0836488008499146
23,25,709.5637817382812,1152.02490234375,1.0836488008499146
23,26,709.5548095703125,1151.794921875,1.0836488008499146
23,27,709.2691650390625,1151.720703125,1.0836488008499146
23,28,709.0930786132812,1151.5133056640625,1.0836488008499146
23,29,708.40380859375,1150.5745849609375,1.0836488008499146
24,0,697.1572265625,1111.63232421875,0.9389926195144653
24,1,698.0160522460938,1114.0775146484375,0.9389926195144653
24,2,698.81103515625,1116.3848876953125,0.9389926195144653
24,3,699.5439453125,1118.5556640625,0.9389926195144653
24,4,700.2166748046875,1120.5911865234375,0.9389926195144653
24,5,700.8311767578125,1122.4927978515625,0.9389926195144653
24,6,701.38916015625,1124.2615966796875,0.9389926195144653
24,7,701.892578125,1125.89892578125,0.9389926195144653
24,8,702.34326171875,1127.4061279296875,0.9389926195144653
24,9,702.7431030273438,1128.7841796875,0.9389926195144653
24,10,703.0939331054688,1130.03466796875,0.9389926195144653
24,11,703.3976440429688,1131.15869140625,0.9389926195144653
24,12,703.6560668945312,1132.157470703125,0.9389926195144653
24,13,703.8711547851562,1133.0323486328125,0.9389926195144653
24,14,704.0446166992188,1133.78466796875,0.9389926195144653
24,15,704.1784057617188,1134.4154052734375,0.9389926195144653
24,16,704.2744140625,1134.9261474609375,0.9389926195144653
24,17,704.33447265625,1135.31787109375,0.9389926195144653
24,18,704.3604125976562,1135.592041015625,0.9389926195144653
24,19,704.3541259765625,1135.7498779296875,0.9389926195144653
24,20,704.3174438476562,1135.7926025390625,0.9389926195144653
24,21,704.2523193359375,1135.721435546875,0.9389926195144653
24,22,704.1605224609375,1135.5377197265625,0.9389926195144653
24,23,704.0439453125,1135.2425537109375,0.9389926195144653
24,24,703.9044189453125,1134.83740234375,0.9389926195144653
24,25,703.743896484375,1134.323486328125,0.9389926195144653
24,26,703.5641479492188,1133.701904296875,0.9389926195144653
24,27,703.3670654296875,1132.97412109375,0.9389926195144653
24,28,703.154541015625,1132.141357421875,0.9389926195144653
24,29,702.9284057617188,1131.2047119140625,0.9389926195144653
25,0,700.7675170898438,1109.8529052734375,0.9188628792762756
25,1,701.3655395507812,1112.4495849609375,0.9188628792762756
25,2,701.9161987304688,1114.904541015625,0.9188628792762756
25,3,702.4212036132812,1117.21923828125,0.9188628792762756
25,4,702.8821411132812,1119.395263671875,0.9188628792762756
25,5,703.3006591796875,1121.433837890625,0.9188628792762756
25,6,703.678466796875,1123.33642578125,0.9188628792762756
25,7,704.01708984375,1125.1046142578125,0.9188628792762756
25,8,704.3182983398438,1126.7396240234375,0.9188628792762756
25,9,704.5836791992188,1128.2430419921875,0.9188628792762756
25,10,704.8148193359375,1129.6162109375,0.9188628792762756
25,11,705.013427734375,1130.860595703125,0.9188628792762756
25,12,705.18115234375,1131.9775390625,0.9188628792762756
25,13,705.319580078125,1132.968505859375,0.9188628792762756
25,14,705.430419921875,1133.8350830078125,0.9188628792762756
25,15,705.5152587890625,1134.5784912109375,0.9188628792762756
25,16,705.5758056640625,1135.2001953125,0.9188628792762756
25,17,705.6135864257812,1135.70166015625,0.9188628792762756
25,18,705.63037109375,1136.0843505859375,0.9188628792762756
25,19,705.627685546875,1136.3497314453125,0.9188628792762756
25,20,705.6072387695312,1136.4990234375,0.9188628792762756
25,21,705.5706787109375,1136.5338134765625,0.9188628792762756
25,22,705.5196533203125,1136.45556640625,0.9188628792762756
25,23,705.4557495117188,1136.265625,0.9188628792762756
25,24,705.3806762695312,1135.9654541015625,0.9188628792762756
25,25,705.2960205078125,1135.556396484375,0.9188628792762756
25,26,705.2034912109375,1135.0400390625,0.9188628792762756
25,27,705.1046142578125,1134.4176025390625,0.9188628792762756
25,28,705.0011596679688,1133.690673828125,0.9188628792762756
25,29,704.8947143554688,1132.8607177734375,0.9188628792762756
26,0,704.6103515625,1158.43505859375,0.8631842136383057
26,1,705.231201171875,1157.8275146484375,0.8631842136383057
26,2,705.6829833984375,1157.364990234375,0.8631842136383057
26,3,706.0927124023438,1156.9622802734375,0.8631842136383057
26,4,706.4708251953125,1156.53173828125,0.8631842136383057
26,5,706.8233032226562,1156.1373291015625,0.8631842136383057
26,6,707.1419067382812,1155.7655029296875,0.8631842136383057
26,7,707.3902587890625,1155.391357421875,0.8631842136383057
26,8,707.650390625,1155.0006103515625,0.8631842136383057
26,9,707.854248046875,1154.70263671875,0.8631842136383057
26,10,708.0370483398438,1154.349609375,0.8631842136383057
26,11,708.2238159179688,1154.049560546875,0.8631842136383057
26,12,708.319580078125,1153.7325439453125,0.8631842136383057
26,13,708.386962890625,1153.353759765625,0.8631842136383057
26,14,708.4491577148438,1153.0819091796875,0.8631842136383057
26,15,708.4700317382812,1152.730712890625,0.8631842136383057
26,16,708.4597778320312,1152.3919677734375,0.8631842136383057
26,17,708.4597778320312,1152.1126708984375,0.8631842136383057
26,18,708.4219970703125,1151.8253173828125,0.8631842136383057
26,19,708.3129272460938,1151.476806640625,0.8631842136383057
26,20,708.1969604492188,1151.1171875,0.8631842136383057
26,21,708.0582885742188,1150.7928466796875,0.8631842136383057
26,22,707.8768920898438,1150.470703125,0.8631842136383057
26,23,707.7008666992188,1150.13916015625,0.8631842136383057
26,24,707.4615478515625,1149.7791748046875,0.8631842136383057
26,25,707.2291259765625,1149.439453125,0.8631842136383057
26,26,706.9900512695312,1149.05615234375,0.8631842136383057
26,27,706.6572265625,1148.71337890625,0.8631842136383057
26,28,706.3143310546875,1148.3179931640625,0.8631842136383057
26,29,705.77734375,1147.6776123046875,0.8631842136383057
27,0,697.9536743164062,1110.926025390625,0.9354438185691833
27,1,698.7501831054688,1113.42529296875,0.9354438185691833
27,2,699.4866943359375,1115.7847900390625,0.9354438185691833
27,3,700.1650390625,1118.0059814453125,0.9354438185691833
27,4,700.7869873046875,1120.090087890625,0.9354438185691833
27,5,701.3543701171875,1122.0384521484375,0.9354438185691833
27,6,701.8689575195312,1123.8524169921875,0.9354438185691833
27,7,702.3325805664062,1125.533203125,0.9354438185691833
27,8,702.7469482421875,1127.0821533203125,0.9354438185691833
27,9,703.114013671875,1128.5006103515625,0.9354438185691833
27,10,703.4354858398438,1129.789794921875,0.9354438185691833
27,11,703.7131958007812,1130.951171875,0.9354438185691833
27,12,703.9489135742188,1131.9859619140625,0.9354438185691833
27,13,704.1444702148438,1132.8953857421875,0.9354438185691833
27,14,704.3016357421875,1133.6807861328125,0.9354438185691833
27,15,704.4222412109375,1134.343505859375,0.9354438185691833
27,16,704.5081176757812,1134.8848876953125,0.9354438185691833
27,17,704.56103515625,1135.30615234375,0.9354438185691833
27,18,704.582763671875,1135.608642578125,0.9354438185691833
27,19,704.5751953125,1135.7935791015625,0.9354438185691833
27,20,704.5400390625,1135.8624267578125,0.9354438185691833
27,21,704.4791259765625,1135.81640625,0.9354438185691833
27,22,704.394287109375,1135.6568603515625,0.9354438185691833
27,23,704.2872924804688,1135.3851318359375,0.9354438185691833
27,24,704.1599731445312,1135.0023193359375,0.9354438185691833
27,25,704.0140991210938,1134.5098876953125,0.9354438185691833
27,26,703.8514404296875,1133.9091796875,0.9354438185691833
27,27,703.6739501953125,1133.201416015625,0.9354438185691833
27,28,703.4832153320312,1132.387939453125,0.9354438185691833
27,29,703.28125,1131.469970703125,0.9354438185691833
28,0,699.357666015625,1112.0184326171875,1.0751386880874634
28,1,700.0711059570312,1114.4451904296875,1.0751386880874634
28,2,700.7294311523438,1116.7349853515625,1.0751386880874634
28,3,701.3343505859375,1118.888916015625,1.0751386880874634
28,4,701.8875732421875,1120.9083251953125,1.0751386880874634
28,5,702.3908081054688,1122.7945556640625,1.0751386880874634
28,6,702.8457641601562,1124.548828125,1.0751386880874634
28,7,703.254150390625,1126.1724853515625,1.0751386880874634
28,8,703.61767578125,1127.666748046875,1.0751386880874634
28,9,703.9380493164062,1129.032958984375,1.0751386880874634
28,10,704.2169799804688,1130.2723388671875,1.0751386880874634
28,11,704.4561767578125,1131.38623046875,1.0751386880874634
28,12,704.6574096679688,1132.3758544921875,1.0751386880874634
28,13,704.8223266601562,1133.242431640625,1.0751386880874634
28,14,704.95263671875,1133.9874267578125,1.0751386880874634
28,15,705.0501098632812,1134.612060546875,1.0751386880874634
28,16,705.1163940429688,1135.1175537109375,1.0751386880874634
28,17,705.1531982421875,1135.5052490234375,1.0751386880874634
28,18,705.1622924804688,1135.7763671875,1.0751386880874634
28,19,705.1453857421875,1135.932373046875,1.0751386880874634
28,20,705.1041259765625,1135.9742431640625,1.0751386880874634
28,21,705.040283203125,1135.9034423828125,1.0751386880874634
28,22,704.9555053710938,1135.7213134765625,1.0751386880874634
28,23,704.8515625,1135.428955078125,1.0751386880874634
28,24,704.7301635742188,1135.02783203125,1.0751386880874634
28,25,704.593017578125,1134.5191650390625,1.0751386880874634
28,26,704.4418334960938,1133.9041748046875,1.0751386880874634
28,27,704.2782592773438,1133.1842041015625,1.0751386880874634
28,28,704.1041259765625,1132.3604736328125,1.0751386880874634
28,29,703.9210205078125,1131.434326171875,1.0751386880874634
29,0,710.8037109375,1153.1142578125,1.0966519117355347
29,1,710.7957153320312,1153.1304931640625,1.0966519117355347
29,2,710.8406372070312,1153.0711669921875,1.0966519117355347
29,3,710.881591796875,1153.1060791015625,1.0966519117355347
29,4,710.8674926757812,1153.1480712890625,1.0966519117355347
29,5,710.8209838867188,1153.0631103515625,1.0966519117355347
29,6,710.8345336914062,1153.077880859375,1.0966519117355347
29,7,710.7897338867188,1153.1038818359375,1.0966519117355347
29,8,710.8246459960938,1153.07177734375,1.0966519117355347
29,9,710.8399047851562,1153.0914306640625,1.0966519117355347
29,10,710.82177734375,1153.042724609375,1.0966519117355347
29,11,710.8849487304688,1153.1055908203125,1.0966519117355347
29,12,710.84033203125,1153.072265625,1.0966519117355347
29,13,710.7638549804688,1153.0972900390625,1.0966519117355347
29,14,710.7811279296875,1153.0596923828125,1.0966519117355347
29,15,710.7919921875,1153.05712890625,1.0966519117355347
29,16,710.7932739257812,1153.0435791015625,1.0966519117355347
29,17,710.7998657226562,1153.054931640625,1.0966519117355347
29,18,710.7658081054688,1153.056640625,1.0966519117355347
29,19,710.7706909179688,1153.0989990234375,1.0966519117355347
29,20,710.7308349609375,1153.0169677734375,1.0966519117355347
29,21,710.741455078125,1153.0186767578125,1.0966519117355347
29,22,710.7431030273438,1153.065673828125,1.0966519117355347
29,23,710.7726440429688,1153.05224609375,1.0966519117355347
29,24,710.7713623046875,1153.057373046875,1.0966519117355347
29,25,710.7271728515625,1153.00048828125,1.0966519117355347
29,26,710.82080078125,1153.0108642578125,1.0966519117355347
29,27,710.7457275390625,1153.05810546875,1.0966519117355347
29,28,710.8128662109375,1153.0596923828125,1.0966519117355347
29,29,710.658203125,1152.875,1.0966519117355347
30,0,691.8671875,1146.43310546875,0.3992482125759125
30,1,693.2344360351562,1146.75146484375,0.3992482125759125
30,2,694.4998779296875,1147.0469970703125,0.3992482125759125
30,3,695.681884765625,1147.3150634765625,0.3992482125759125
30,4,696.7831420898438,1147.5584716796875,0.3992482125759125
30,5,697.8024291992188,1147.776611328125,0.3992482125759125
30,6,698.7430419921875,1147.9686279296875,0.3992482125759125
30,7,699.6029663085938,1148.1353759765625,0.3992482125759125
30,8,700.3911743164062,1148.2786865234375,0.3992482125759125
30,9,701.1036987304688,1148.3974609375,0.3992482125759125
30,10,701.7413940429688,1148.4912109375,0.3992482125759125
30,11,702.3106079101562,1148.5595703125,0.3992482125759125
30,12,702.8063354492188,1148.6063232421875,0.3992482125759125
30,13,703.23486328125,1148.6260986328125,0.3992482125759125
30,14,703.5949096679688,1148.62451171875,0.3992482125759125
30,15,703.89111328125,1148.5985107421875,0.3992482125759125
30,16,704.1209106445312,1148.5489501953125,0.3992482125759125
30,17,704.2890625,1148.47802734375,0.3992482125759125
30,18,704.39501953125,1148.3851318359375,0.3992482125759125
30,19,704.4420166015625,1148.2667236328125,0.3992482125759125
30,20,704.4314575195312,1148.1280517578125,0.3992482125759125
30,21,704.3622436523438,1147.96630859375,0.3992482125759125
30,22,704.237060546875,1147.78271484375,0.3992482125759125
30,23,704.0604248046875,1147.5792236328125,0.3992482125759125
30,24,703.829833984375,1147.3531494140625,0.3992482125759125
30,25,703.5481567382812,1147.106201171875,0.3992482125759125
30,26,703.2178955078125,1146.837890625,0.3992482125759125
30,27,702.8377685546875,1146.5504150390625,0.3992482125759125
30,28,702.411865234375,1146.24072265625,0.3992482125759125
30,29,701.9310913085938,1145.906982421875,0.3992482125759125
31,0,711.3878784179688,1152.298583984375,1.0066075325012207
31,1,711.1717529296875,1152.72314453125,1.0066075325012207
31,2,711.1453247070312,1152.69970703125,1.0066075325012207
31,3,711.0400390625,1152.7318115234375,1.0066075325012207
31,4,711.0735473632812,1152.8685302734375,1.0066075325012207
31,5,710.9708251953125,1152.840087890625,1.0066075325012207
31,6,710.9966430664062,1152.888916015625,1.0066075325012207
31,7,710.9808349609375,1152.9486083984375,1.0066075325012207
31,8,710.9766235351562,1152.9058837890625,1.0066075325012207
31,9,710.9492797851562,1152.919677734375,1.0066075325012207
31,10,710.9818115234375,1152.9371337890625,1.0066075325012207
31,11,710.9772338867188,1152.96484375,1.0066075325012207
31,12,710.9662475585938,1152.9168701171875,1.0066075325012207
31,13,710.886962890625,1152.97607421875,1.0066075325012207
31,14,710.876220703125,1152.9847412109375,1.0066075325012207
31,15,710.86474609375,1152.9886474609375,1.0066075325012207
31,16,710.9757690429688,1152.9490966796875,1.0066075325012207
31,17,710.8893432617188,1153.0025634765625,1.0066075325012207
31,18,710.8739624023438,1153.0794677734375,1.0066075325012207
31,19,710.8795776367188,1152.9727783203125,1.0066075325012207
31,20,710.8245849609375,1153.04296875,1.0066075325012207
31,21,710.8837280273438,1153.075439453125,1.0066075325012207
31,22,710.7821044921875,1153.064453125,1.0066075325012207
31,23,710.8653564453125,1153.03173828125,1.0066075325012207
31,24,710.9077758789062,1153.0732421875,1.0066075325012207
31,25,710.8787841796875,1153.0164794921875,1.0066075325012207
31,26,710.861572265625,1153.0738525390625,1.0066075325012207
31,27,710.876708984375,1153.1165771484375,1.0066075325012207
31,28,710.871337890625,1153.1263427734375,1.0066075325012207
